ts,train_id,fouling_index_true,polytropic_eff_true,specific_energy_kwh_per_t_true,health_index_true,rul_hours_to_next_wash_true
2024-02-05 04:00:00,CGC-200B,0.14289,0.77537,97.198,0.7619,1700.0
2024-02-05 05:00:00,CGC-200B,0.14304,0.77368,97.775,0.7616,1699.0
2024-02-05 06:00:00,CGC-200B,0.14318,0.77849,97.52,0.7614,1698.0
2024-02-05 07:00:00,CGC-200B,0.14332,0.77559,98.163,0.7611,1697.0
2024-02-05 08:00:00,CGC-200B,0.14345,0.77078,97.751,0.7609,1696.0
2024-02-05 09:00:00,CGC-200B,0.14359,0.77795,96.488,0.7607,1695.0
2024-02-05 10:00:00,CGC-200B,0.14373,0.77312,96.5,0.7605,1694.0
2024-02-05 11:00:00,CGC-200B,0.14386,0.77752,98.193,0.7602,1693.0
2024-02-05 12:00:00,CGC-200B,0.14401,0.77956,98.826,0.76,1692.0
2024-02-05 13:00:00,CGC-200B,0.14415,0.77294,98.724,0.7597,1691.0
2024-02-05 14:00:00,CGC-200B,0.14433,0.77682,98.469,0.7595,1690.0
2024-02-05 15:00:00,CGC-200B,0.1445,0.76852,99.107,0.7592,1689.0
2024-02-05 16:00:00,CGC-200B,0.14467,0.77577,98.538,0.7589,1688.0
2024-02-05 17:00:00,CGC-200B,0.14483,0.7745,96.974,0.7586,1687.0
2024-02-05 18:00:00,CGC-200B,0.14501,0.78113,96.786,0.7583,1686.0
2024-02-05 19:00:00,CGC-200B,0.14518,0.77244,96.607,0.758,1685.0
2024-02-05 20:00:00,CGC-200B,0.14534,0.77419,98.162,0.7578,1684.0
2024-02-05 21:00:00,CGC-200B,0.1455,0.77112,96.828,0.7575,1683.0
2024-02-05 22:00:00,CGC-200B,0.14568,0.7696,97.402,0.7572,1682.0
2024-02-05 23:00:00,CGC-200B,0.14586,0.77781,98.737,0.7569,1681.0
2024-02-06 00:00:00,CGC-200B,0.14603,0.77244,98.311,0.7566,1680.0
2024-02-06 01:00:00,CGC-200B,0.14621,0.76835,98.726,0.7563,1679.0
2024-02-06 02:00:00,CGC-200B,0.14639,0.77171,97.549,0.756,1678.0
2024-02-06 03:00:00,CGC-200B,0.14656,0.77178,97.808,0.7557,1677.0
2024-02-06 04:00:00,CGC-200B,0.14673,0.77287,97.902,0.7555,1676.0
2024-02-06 05:00:00,CGC-200B,0.1469,0.76975,97.741,0.7552,1675.0
2024-02-06 06:00:00,CGC-200B,0.14706,0.7728,97.761,0.7549,1674.0
2024-02-06 07:00:00,CGC-200B,0.14722,0.77125,97.483,0.7546,1673.0
2024-02-06 08:00:00,CGC-200B,0.14739,0.768,97.53,0.7544,1672.0
2024-02-06 09:00:00,CGC-200B,0.14755,0.76915,98.143,0.7541,1671.0
2024-02-06 10:00:00,CGC-200B,0.14772,0.77341,97.345,0.7538,1670.0
2024-02-06 11:00:00,CGC-200B,0.14789,0.77286,99.282,0.7535,1669.0
2024-02-06 12:00:00,CGC-200B,0.14806,0.77152,99.035,0.7532,1668.0
2024-02-06 13:00:00,CGC-200B,0.14823,0.77518,98.114,0.7529,1667.0
2024-02-06 14:00:00,CGC-200B,0.1484,0.77404,98.856,0.7527,1666.0
2024-02-06 15:00:00,CGC-200B,0.14857,0.77288,98.136,0.7524,1665.0
2024-02-06 16:00:00,CGC-200B,0.14874,0.76941,98.191,0.7521,1664.0
2024-02-06 17:00:00,CGC-200B,0.14891,0.77498,97.333,0.7518,1663.0
2024-02-06 18:00:00,CGC-200B,0.14908,0.7727,97.041,0.7515,1662.0
2024-02-06 19:00:00,CGC-200B,0.14924,0.7737,97.645,0.7513,1661.0
2024-02-06 20:00:00,CGC-200B,0.14941,0.7743,97.88,0.751,1660.0
2024-02-06 21:00:00,CGC-200B,0.14959,0.77188,95.808,0.7507,1659.0
2024-02-06 22:00:00,CGC-200B,0.14977,0.77195,97.545,0.7504,1658.0
2024-02-06 23:00:00,CGC-200B,0.14995,0.77697,97.693,0.7501,1657.0
2024-02-07 00:00:00,CGC-200B,0.15013,0.77116,98.452,0.7498,1656.0
2024-02-07 01:00:00,CGC-200B,0.15031,0.77452,98.384,0.7495,1655.0
2024-02-07 02:00:00,CGC-200B,0.15049,0.77131,98.081,0.7492,1654.0
2024-02-07 03:00:00,CGC-200B,0.15068,0.77199,99.243,0.7489,1653.0
2024-02-07 04:00:00,CGC-200B,0.15086,0.77426,97.694,0.7486,1652.0
2024-02-07 05:00:00,CGC-200B,0.15103,0.77271,97.517,0.7483,1651.0
2024-02-07 06:00:00,CGC-200B,0.1512,0.77021,98.839,0.748,1650.0
2024-02-07 07:00:00,CGC-200B,0.15138,0.77162,97.563,0.7477,1649.0
2024-02-07 08:00:00,CGC-200B,0.15155,0.77049,98.049,0.7474,1648.0
2024-02-07 09:00:00,CGC-200B,0.15171,0.77443,97.729,0.7471,1647.0
2024-02-07 10:00:00,CGC-200B,0.15188,0.77545,98.339,0.7469,1646.0
2024-02-07 11:00:00,CGC-200B,0.15204,0.76855,97.76,0.7466,1645.0
2024-02-07 12:00:00,CGC-200B,0.15221,0.76984,96.952,0.7463,1644.0
2024-02-07 13:00:00,CGC-200B,0.15238,0.77068,97.592,0.746,1643.0
2024-02-07 14:00:00,CGC-200B,0.15255,0.77301,96.515,0.7457,1642.0
2024-02-07 15:00:00,CGC-200B,0.15273,0.77283,97.187,0.7454,1641.0
2024-02-07 16:00:00,CGC-200B,0.15291,0.76764,98.257,0.7451,1640.0
2024-02-07 17:00:00,CGC-200B,0.15309,0.76761,97.683,0.7449,1639.0
2024-02-07 18:00:00,CGC-200B,0.15325,0.77189,98.716,0.7446,1638.0
2024-02-07 19:00:00,CGC-200B,0.15343,0.76858,98.84,0.7443,1637.0
2024-02-07 20:00:00,CGC-200B,0.15361,0.77125,97.936,0.744,1636.0
2024-02-07 21:00:00,CGC-200B,0.15378,0.77069,98.345,0.7437,1635.0
2024-02-07 22:00:00,CGC-200B,0.15396,0.77118,98.43,0.7434,1634.0
2024-02-07 23:00:00,CGC-200B,0.15413,0.7707,97.543,0.7431,1633.0
2024-02-08 00:00:00,CGC-200B,0.1543,0.77746,98.394,0.7428,1632.0
2024-02-08 01:00:00,CGC-200B,0.15446,0.77076,97.201,0.7426,1631.0
2024-02-08 02:00:00,CGC-200B,0.15463,0.77066,99.459,0.7423,1630.0
2024-02-08 03:00:00,CGC-200B,0.15479,0.76745,98.37,0.742,1629.0
2024-02-08 04:00:00,CGC-200B,0.15496,0.76561,99.539,0.7417,1628.0
2024-02-08 05:00:00,CGC-200B,0.15512,0.77018,96.842,0.7415,1627.0
2024-02-08 06:00:00,CGC-200B,0.15528,0.76949,98.545,0.7412,1626.0
2024-02-08 07:00:00,CGC-200B,0.15544,0.77431,98.058,0.7409,1625.0
2024-02-08 08:00:00,CGC-200B,0.15562,0.76959,98.579,0.7406,1624.0
2024-02-08 09:00:00,CGC-200B,0.15578,0.77117,97.205,0.7404,1623.0
2024-02-08 10:00:00,CGC-200B,0.15596,0.77189,97.814,0.7401,1622.0
2024-02-08 11:00:00,CGC-200B,0.15614,0.77468,97.369,0.7398,1621.0
2024-02-08 12:00:00,CGC-200B,0.15631,0.77481,97.462,0.7395,1620.0
2024-02-08 13:00:00,CGC-200B,0.1565,0.76638,97.635,0.7392,1619.0
2024-02-08 14:00:00,CGC-200B,0.15667,0.76959,97.995,0.7389,1618.0
2024-02-08 15:00:00,CGC-200B,0.15683,0.76623,96.764,0.7386,1617.0
2024-02-08 16:00:00,CGC-200B,0.157,0.77136,98.796,0.7383,1616.0
2024-02-08 17:00:00,CGC-200B,0.15717,0.77354,98.286,0.738,1615.0
2024-02-08 18:00:00,CGC-200B,0.15733,0.77149,98.591,0.7378,1614.0
2024-02-08 19:00:00,CGC-200B,0.15751,0.76527,97.947,0.7375,1613.0
2024-02-08 20:00:00,CGC-200B,0.15768,0.77023,98.7,0.7372,1612.0
2024-02-08 21:00:00,CGC-200B,0.15785,0.76987,97.756,0.7369,1611.0
2024-02-08 22:00:00,CGC-200B,0.15801,0.76889,98.068,0.7367,1610.0
2024-02-08 23:00:00,CGC-200B,0.15816,0.77074,98.514,0.7364,1609.0
2024-02-09 00:00:00,CGC-200B,0.15832,0.77279,98.035,0.7361,1608.0
2024-02-09 01:00:00,CGC-200B,0.15848,0.77186,98.309,0.7359,1607.0
2024-02-09 02:00:00,CGC-200B,0.15865,0.77135,97.915,0.7356,1606.0
2024-02-09 03:00:00,CGC-200B,0.15881,0.76623,98.152,0.7353,1605.0
2024-02-09 04:00:00,CGC-200B,0.15898,0.77107,99.194,0.735,1604.0
2024-02-09 05:00:00,CGC-200B,0.15915,0.7724,98.858,0.7348,1603.0
2024-02-09 06:00:00,CGC-200B,0.15931,0.76665,98.56,0.7345,1602.0
2024-02-09 07:00:00,CGC-200B,0.15947,0.77257,99.664,0.7342,1601.0
2024-02-09 08:00:00,CGC-200B,0.15964,0.768,99.469,0.7339,1600.0
2024-02-09 09:00:00,CGC-200B,0.1598,0.76336,99.047,0.7337,1599.0
2024-02-09 10:00:00,CGC-200B,0.15996,0.77155,98.497,0.7334,1598.0
2024-02-09 11:00:00,CGC-200B,0.16013,0.77199,97.678,0.7331,1597.0
2024-02-09 12:00:00,CGC-200B,0.16029,0.76806,98.428,0.7328,1596.0
2024-02-09 13:00:00,CGC-200B,0.16046,0.76639,97.848,0.7326,1595.0
2024-02-09 14:00:00,CGC-200B,0.16062,0.76447,97.259,0.7323,1594.0
2024-02-09 15:00:00,CGC-200B,0.16079,0.7713,96.831,0.732,1593.0
2024-02-09 16:00:00,CGC-200B,0.16095,0.76569,97.21,0.7317,1592.0
2024-02-09 17:00:00,CGC-200B,0.16112,0.77384,97.259,0.7315,1591.0
2024-02-09 18:00:00,CGC-200B,0.16128,0.76753,97.002,0.7312,1590.0
2024-02-09 19:00:00,CGC-200B,0.16144,0.77107,96.996,0.7309,1589.0
2024-02-09 20:00:00,CGC-200B,0.1616,0.76388,97.267,0.7307,1588.0
2024-02-09 21:00:00,CGC-200B,0.16176,0.76384,97.469,0.7304,1587.0
2024-02-09 22:00:00,CGC-200B,0.16192,0.77333,97.802,0.7301,1586.0
2024-02-09 23:00:00,CGC-200B,0.16208,0.76913,96.843,0.7299,1585.0
2024-02-10 00:00:00,CGC-200B,0.16225,0.77007,97.854,0.7296,1584.0
2024-02-10 01:00:00,CGC-200B,0.16241,0.77012,98.187,0.7293,1583.0
2024-02-10 02:00:00,CGC-200B,0.16257,0.7685,98.394,0.729,1582.0
2024-02-10 03:00:00,CGC-200B,0.16274,0.76501,97.133,0.7288,1581.0
2024-02-10 04:00:00,CGC-200B,0.1629,0.77461,98.358,0.7285,1580.0
2024-02-10 05:00:00,CGC-200B,0.16306,0.76603,97.16,0.7282,1579.0
2024-02-10 06:00:00,CGC-200B,0.16323,0.76412,98.278,0.7279,1578.0
2024-02-10 07:00:00,CGC-200B,0.1634,0.76635,96.288,0.7277,1577.0
2024-02-10 08:00:00,CGC-200B,0.16356,0.7725,98.156,0.7274,1576.0
2024-02-10 09:00:00,CGC-200B,0.16373,0.76707,100.175,0.7271,1575.0
2024-02-10 10:00:00,CGC-200B,0.1639,0.76743,98.377,0.7268,1574.0
2024-02-10 11:00:00,CGC-200B,0.16405,0.77379,98.33,0.7266,1573.0
2024-02-10 12:00:00,CGC-200B,0.16421,0.76747,98.681,0.7263,1572.0
2024-02-10 13:00:00,CGC-200B,0.16438,0.76435,98.702,0.726,1571.0
2024-02-10 14:00:00,CGC-200B,0.16454,0.77086,99.091,0.7258,1570.0
2024-02-10 15:00:00,CGC-200B,0.1647,0.76737,98.375,0.7255,1569.0
2024-02-10 16:00:00,CGC-200B,0.16485,0.77074,99.326,0.7252,1568.0
2024-02-10 17:00:00,CGC-200B,0.16502,0.76553,98.793,0.725,1567.0
2024-02-10 18:00:00,CGC-200B,0.16519,0.76583,98.395,0.7247,1566.0
2024-02-10 19:00:00,CGC-200B,0.16535,0.76704,98.37,0.7244,1565.0
2024-02-10 20:00:00,CGC-200B,0.16553,0.76783,98.824,0.7241,1564.0
2024-02-10 21:00:00,CGC-200B,0.16569,0.7656,97.788,0.7238,1563.0
2024-02-10 22:00:00,CGC-200B,0.16587,0.76889,97.902,0.7236,1562.0
2024-02-10 23:00:00,CGC-200B,0.16604,0.76885,98.622,0.7233,1561.0
2024-02-11 00:00:00,CGC-200B,0.16621,0.76367,99.439,0.723,1560.0
2024-02-11 01:00:00,CGC-200B,0.16639,0.76418,98.143,0.7227,1559.0
2024-02-11 02:00:00,CGC-200B,0.16656,0.76781,97.817,0.7224,1558.0
2024-02-11 03:00:00,CGC-200B,0.16674,0.76791,98.764,0.7221,1557.0
2024-02-11 04:00:00,CGC-200B,0.16691,0.76639,98.768,0.7218,1556.0
2024-02-11 05:00:00,CGC-200B,0.16708,0.76576,98.636,0.7215,1555.0
2024-02-11 06:00:00,CGC-200B,0.16724,0.76378,97.844,0.7213,1554.0
2024-02-11 07:00:00,CGC-200B,0.1674,0.76697,98.762,0.721,1553.0
2024-02-11 08:00:00,CGC-200B,0.16756,0.76897,99.391,0.7207,1552.0
2024-02-11 09:00:00,CGC-200B,0.16772,0.76632,96.063,0.7205,1551.0
2024-02-11 10:00:00,CGC-200B,0.16788,0.76631,97.336,0.7202,1550.0
2024-02-11 11:00:00,CGC-200B,0.16805,0.76807,98.085,0.7199,1549.0
2024-02-11 12:00:00,CGC-200B,0.16822,0.76737,98.111,0.7196,1548.0
2024-02-11 13:00:00,CGC-200B,0.16839,0.76605,97.925,0.7193,1547.0
2024-02-11 14:00:00,CGC-200B,0.16855,0.76917,98.165,0.7191,1546.0
2024-02-11 15:00:00,CGC-200B,0.16872,0.77273,98.87,0.7188,1545.0
2024-02-11 16:00:00,CGC-200B,0.16889,0.77243,99.333,0.7185,1544.0
2024-02-11 17:00:00,CGC-200B,0.16905,0.77311,98.342,0.7182,1543.0
2024-02-11 18:00:00,CGC-200B,0.16922,0.76581,98.665,0.718,1542.0
2024-02-11 19:00:00,CGC-200B,0.16938,0.77101,98.218,0.7177,1541.0
2024-02-11 20:00:00,CGC-200B,0.16955,0.76937,100.022,0.7174,1540.0
2024-02-11 21:00:00,CGC-200B,0.16972,0.76582,98.958,0.7171,1539.0
2024-02-11 22:00:00,CGC-200B,0.16989,0.7667,98.531,0.7169,1538.0
2024-02-11 23:00:00,CGC-200B,0.17007,0.76579,98.988,0.7166,1537.0
2024-02-12 00:00:00,CGC-200B,0.17024,0.7669,98.779,0.7163,1536.0
2024-02-12 01:00:00,CGC-200B,0.17041,0.76844,98.422,0.716,1535.0
2024-02-12 02:00:00,CGC-200B,0.17059,0.76819,97.887,0.7157,1534.0
2024-02-12 03:00:00,CGC-200B,0.17076,0.76407,98.734,0.7154,1533.0
2024-02-12 04:00:00,CGC-200B,0.17093,0.76444,97.88,0.7151,1532.0
2024-02-12 05:00:00,CGC-200B,0.17112,0.7631,98.145,0.7148,1531.0
2024-02-12 06:00:00,CGC-200B,0.1713,0.76598,98.262,0.7145,1530.0
2024-02-12 07:00:00,CGC-200B,0.17147,0.76737,97.407,0.7142,1529.0
2024-02-12 08:00:00,CGC-200B,0.17166,0.76525,98.63,0.7139,1528.0
2024-02-12 09:00:00,CGC-200B,0.17183,0.76764,98.6,0.7136,1527.0
2024-02-12 10:00:00,CGC-200B,0.172,0.76789,96.807,0.7133,1526.0
2024-02-12 11:00:00,CGC-200B,0.17216,0.77096,97.899,0.7131,1525.0
2024-02-12 12:00:00,CGC-200B,0.17232,0.76983,97.764,0.7128,1524.0
2024-02-12 13:00:00,CGC-200B,0.17247,0.76821,98.038,0.7125,1523.0
2024-02-12 14:00:00,CGC-200B,0.17263,0.76461,99.088,0.7123,1522.0
2024-02-12 15:00:00,CGC-200B,0.17281,0.76385,99.419,0.712,1521.0
2024-02-12 16:00:00,CGC-200B,0.17297,0.76607,99.34,0.7117,1520.0
2024-02-12 17:00:00,CGC-200B,0.17314,0.77097,99.246,0.7114,1519.0
2024-02-12 18:00:00,CGC-200B,0.1733,0.76637,98.392,0.7112,1518.0
2024-02-12 19:00:00,CGC-200B,0.17345,0.76428,98.511,0.7109,1517.0
2024-02-12 20:00:00,CGC-200B,0.17361,0.76334,98.722,0.7107,1516.0
2024-02-12 21:00:00,CGC-200B,0.17377,0.76464,97.035,0.7104,1515.0
2024-02-12 22:00:00,CGC-200B,0.17393,0.76942,98.67,0.7101,1514.0
2024-02-12 23:00:00,CGC-200B,0.1741,0.76852,97.575,0.7098,1513.0
2024-02-13 00:00:00,CGC-200B,0.17427,0.77012,98.609,0.7095,1512.0
2024-02-13 01:00:00,CGC-200B,0.17445,0.76858,100.113,0.7093,1511.0
2024-02-13 02:00:00,CGC-200B,0.17463,0.76482,99.167,0.7089,1510.0
2024-02-13 03:00:00,CGC-200B,0.17481,0.76333,98.528,0.7087,1509.0
2024-02-13 04:00:00,CGC-200B,0.17499,0.77027,98.875,0.7083,1508.0
2024-02-13 05:00:00,CGC-200B,0.17517,0.76864,99.895,0.7081,1507.0
2024-02-13 06:00:00,CGC-200B,0.17535,0.76946,98.904,0.7078,1506.0
2024-02-13 07:00:00,CGC-200B,0.17554,0.76006,98.166,0.7074,1505.0
2024-02-13 08:00:00,CGC-200B,0.17571,0.76537,98.548,0.7071,1504.0
2024-02-13 09:00:00,CGC-200B,0.1759,0.76582,98.729,0.7068,1503.0
2024-02-13 10:00:00,CGC-200B,0.17608,0.76562,97.547,0.7065,1502.0
2024-02-13 11:00:00,CGC-200B,0.17626,0.7638,98.842,0.7062,1501.0
2024-02-13 12:00:00,CGC-200B,0.17643,0.76264,96.419,0.706,1500.0
2024-02-13 13:00:00,CGC-200B,0.17659,0.7666,97.118,0.7057,1499.0
2024-02-13 14:00:00,CGC-200B,0.17676,0.76432,98.749,0.7054,1498.0
2024-02-13 15:00:00,CGC-200B,0.17692,0.76365,97.299,0.7051,1497.0
2024-02-13 16:00:00,CGC-200B,0.17708,0.76613,98.88,0.7049,1496.0
2024-02-13 17:00:00,CGC-200B,0.17725,0.76329,99.004,0.7046,1495.0
2024-02-13 18:00:00,CGC-200B,0.17742,0.76372,99.593,0.7043,1494.0
2024-02-13 19:00:00,CGC-200B,0.1776,0.76852,99.091,0.704,1493.0
2024-02-13 20:00:00,CGC-200B,0.17778,0.76439,98.536,0.7037,1492.0
2024-02-13 21:00:00,CGC-200B,0.17796,0.76816,99.581,0.7034,1491.0
2024-02-13 22:00:00,CGC-200B,0.17814,0.76603,99.161,0.7031,1490.0
2024-02-13 23:00:00,CGC-200B,0.17832,0.7644,98.271,0.7028,1489.0
2024-02-14 00:00:00,CGC-200B,0.17849,0.76918,97.014,0.7025,1488.0
2024-02-14 01:00:00,CGC-200B,0.17867,0.76506,97.25,0.7022,1487.0
2024-02-14 02:00:00,CGC-200B,0.17884,0.76426,98.181,0.7019,1486.0
2024-02-14 03:00:00,CGC-200B,0.17902,0.76098,98.526,0.7016,1485.0
2024-02-14 04:00:00,CGC-200B,0.17919,0.76492,99.272,0.7014,1484.0
2024-02-14 05:00:00,CGC-200B,0.17936,0.76272,99.302,0.7011,1483.0
2024-02-14 06:00:00,CGC-200B,0.17954,0.7689,99.474,0.7008,1482.0
2024-02-14 07:00:00,CGC-200B,0.17972,0.76558,98.96,0.7005,1481.0
2024-02-14 08:00:00,CGC-200B,0.17989,0.76153,98.87,0.7002,1480.0
2024-02-14 09:00:00,CGC-200B,0.18007,0.76321,97.281,0.6999,1479.0
2024-02-14 10:00:00,CGC-200B,0.18024,0.76254,98.713,0.6996,1478.0
2024-02-14 11:00:00,CGC-200B,0.18041,0.76459,97.856,0.6993,1477.0
2024-02-14 12:00:00,CGC-200B,0.18058,0.76562,97.781,0.699,1476.0
2024-02-14 13:00:00,CGC-200B,0.18075,0.77039,97.829,0.6987,1475.0
2024-02-14 14:00:00,CGC-200B,0.18091,0.76751,98.69,0.6985,1474.0
2024-02-14 15:00:00,CGC-200B,0.18108,0.76364,98.483,0.6982,1473.0
2024-02-14 16:00:00,CGC-200B,0.18124,0.76592,98.586,0.6979,1472.0
2024-02-14 17:00:00,CGC-200B,0.1814,0.7664,98.529,0.6977,1471.0
2024-02-14 18:00:00,CGC-200B,0.18157,0.76931,98.435,0.6974,1470.0
2024-02-14 19:00:00,CGC-200B,0.18174,0.76977,97.726,0.6971,1469.0
2024-02-14 20:00:00,CGC-200B,0.18191,0.76079,98.852,0.6968,1468.0
2024-02-14 21:00:00,CGC-200B,0.18208,0.76965,98.502,0.6965,1467.0
2024-02-14 22:00:00,CGC-200B,0.18225,0.76822,97.949,0.6963,1466.0
2024-02-14 23:00:00,CGC-200B,0.18242,0.76284,98.557,0.696,1465.0
2024-02-15 00:00:00,CGC-200B,0.18259,0.76707,96.915,0.6957,1464.0
2024-02-15 01:00:00,CGC-200B,0.18278,0.76583,97.685,0.6954,1463.0
2024-02-15 02:00:00,CGC-200B,0.18296,0.76506,97.078,0.6951,1462.0
2024-02-15 03:00:00,CGC-200B,0.18314,0.76255,97.918,0.6948,1461.0
2024-02-15 04:00:00,CGC-200B,0.18331,0.7682,97.967,0.6945,1460.0
2024-02-15 05:00:00,CGC-200B,0.18348,0.7654,96.874,0.6942,1459.0
2024-02-15 06:00:00,CGC-200B,0.18365,0.76592,98.396,0.6939,1458.0
2024-02-15 07:00:00,CGC-200B,0.18383,0.75976,97.748,0.6936,1457.0
2024-02-15 08:00:00,CGC-200B,0.18399,0.76251,97.39,0.6933,1456.0
2024-02-15 09:00:00,CGC-200B,0.18415,0.76924,98.094,0.6931,1455.0
2024-02-15 10:00:00,CGC-200B,0.18432,0.76046,97.647,0.6928,1454.0
2024-02-15 11:00:00,CGC-200B,0.18447,0.76738,99.474,0.6925,1453.0
2024-02-15 12:00:00,CGC-200B,0.18463,0.76595,99.004,0.6923,1452.0
2024-02-15 13:00:00,CGC-200B,0.18478,0.76593,98.395,0.692,1451.0
2024-02-15 14:00:00,CGC-200B,0.18494,0.7635,98.809,0.6918,1450.0
2024-02-15 15:00:00,CGC-200B,0.1851,0.7675,97.988,0.6915,1449.0
2024-02-15 16:00:00,CGC-200B,0.18526,0.76915,99.329,0.6912,1448.0
2024-02-15 17:00:00,CGC-200B,0.18542,0.7664,98.147,0.691,1447.0
2024-02-15 18:00:00,CGC-200B,0.18559,0.76074,98.52,0.6907,1446.0
2024-02-15 19:00:00,CGC-200B,0.18575,0.76742,98.557,0.6904,1445.0
2024-02-15 20:00:00,CGC-200B,0.18593,0.75758,98.802,0.6901,1444.0
2024-02-15 21:00:00,CGC-200B,0.1861,0.76732,99.073,0.6898,1443.0
2024-02-15 22:00:00,CGC-200B,0.18628,0.76286,97.914,0.6895,1442.0
2024-02-15 23:00:00,CGC-200B,0.18645,0.76298,97.988,0.6892,1441.0
2024-02-16 00:00:00,CGC-200B,0.18663,0.7647,97.619,0.689,1440.0
2024-02-16 01:00:00,CGC-200B,0.1868,0.76931,97.255,0.6887,1439.0
2024-02-16 02:00:00,CGC-200B,0.18697,0.76298,97.979,0.6884,1438.0
2024-02-16 03:00:00,CGC-200B,0.18715,0.76971,97.042,0.6881,1437.0
2024-02-16 04:00:00,CGC-200B,0.18733,0.75846,95.931,0.6878,1436.0
2024-02-16 05:00:00,CGC-200B,0.1875,0.75825,96.111,0.6875,1435.0
2024-02-16 06:00:00,CGC-200B,0.18768,0.76642,98.284,0.6872,1434.0
2024-02-16 07:00:00,CGC-200B,0.18784,0.76215,99.172,0.6869,1433.0
2024-02-16 08:00:00,CGC-200B,0.18801,0.76133,98.557,0.6867,1432.0
2024-02-16 09:00:00,CGC-200B,0.18817,0.76297,99.456,0.6864,1431.0
2024-02-16 10:00:00,CGC-200B,0.18835,0.7691,99.462,0.6861,1430.0
2024-02-16 11:00:00,CGC-200B,0.18852,0.76072,100.279,0.6858,1429.0
2024-02-16 12:00:00,CGC-200B,0.18868,0.76304,98.652,0.6855,1428.0
2024-02-16 13:00:00,CGC-200B,0.18886,0.76547,100.412,0.6852,1427.0
2024-02-16 14:00:00,CGC-200B,0.18904,0.76448,97.66,0.6849,1426.0
2024-02-16 15:00:00,CGC-200B,0.18922,0.76571,99.245,0.6846,1425.0
2024-02-16 16:00:00,CGC-200B,0.18941,0.76336,99.773,0.6843,1424.0
2024-02-16 17:00:00,CGC-200B,0.18959,0.76881,99.13,0.684,1423.0
2024-02-16 18:00:00,CGC-200B,0.18977,0.76326,98.017,0.6837,1422.0
2024-02-16 19:00:00,CGC-200B,0.18994,0.7659,98.465,0.6834,1421.0
2024-02-16 20:00:00,CGC-200B,0.1901,0.76515,98.223,0.6832,1420.0
2024-02-16 21:00:00,CGC-200B,0.19027,0.76783,99.073,0.6829,1419.0
2024-02-16 22:00:00,CGC-200B,0.19043,0.75875,98.541,0.6826,1418.0
2024-02-16 23:00:00,CGC-200B,0.1906,0.7591,99.114,0.6823,1417.0
2024-02-17 00:00:00,CGC-200B,0.19077,0.76181,98.259,0.6821,1416.0
2024-02-17 01:00:00,CGC-200B,0.19094,0.75888,98.809,0.6818,1415.0
2024-02-17 02:00:00,CGC-200B,0.19112,0.76679,97.001,0.6815,1414.0
2024-02-17 03:00:00,CGC-200B,0.19131,0.76115,98.081,0.6812,1413.0
2024-02-17 04:00:00,CGC-200B,0.19149,0.7631,97.962,0.6809,1412.0
2024-02-17 05:00:00,CGC-200B,0.19166,0.76644,96.43,0.6806,1411.0
2024-02-17 06:00:00,CGC-200B,0.19184,0.76468,98.577,0.6803,1410.0
2024-02-17 07:00:00,CGC-200B,0.19201,0.75987,97.042,0.68,1409.0
2024-02-17 08:00:00,CGC-200B,0.19218,0.76491,98.558,0.6797,1408.0
2024-02-17 09:00:00,CGC-200B,0.19234,0.76512,97.583,0.6794,1407.0
2024-02-17 10:00:00,CGC-200B,0.19251,0.76035,98.043,0.6791,1406.0
2024-02-17 11:00:00,CGC-200B,0.19268,0.76452,98.23,0.6789,1405.0
2024-02-17 12:00:00,CGC-200B,0.19285,0.76536,97.844,0.6786,1404.0
2024-02-17 13:00:00,CGC-200B,0.19301,0.76534,99.096,0.6783,1403.0
2024-02-17 14:00:00,CGC-200B,0.19317,0.75817,99.112,0.678,1402.0
2024-02-17 15:00:00,CGC-200B,0.19334,0.76513,98.371,0.6778,1401.0
2024-02-17 16:00:00,CGC-200B,0.19351,0.76279,98.999,0.6775,1400.0
2024-02-17 17:00:00,CGC-200B,0.19368,0.7587,98.672,0.6772,1399.0
2024-02-17 18:00:00,CGC-200B,0.19387,0.76019,98.743,0.6769,1398.0
2024-02-17 19:00:00,CGC-200B,0.19405,0.76496,98.039,0.6766,1397.0
2024-02-17 20:00:00,CGC-200B,0.19423,0.76721,97.045,0.6763,1396.0
2024-02-17 21:00:00,CGC-200B,0.19441,0.75943,98.623,0.676,1395.0
2024-02-17 22:00:00,CGC-200B,0.19459,0.75973,97.745,0.6757,1394.0
2024-02-17 23:00:00,CGC-200B,0.19476,0.7595,98.972,0.6754,1393.0
2024-02-18 00:00:00,CGC-200B,0.19492,0.76293,97.043,0.6751,1392.0
2024-02-18 01:00:00,CGC-200B,0.19509,0.762,98.227,0.6749,1391.0
2024-02-18 02:00:00,CGC-200B,0.19524,0.76507,97.733,0.6746,1390.0
2024-02-18 03:00:00,CGC-200B,0.19541,0.76355,98.499,0.6743,1389.0
2024-02-18 04:00:00,CGC-200B,0.19556,0.76681,98.768,0.6741,1388.0
2024-02-18 05:00:00,CGC-200B,0.19573,0.76008,98.644,0.6738,1387.0
2024-02-18 06:00:00,CGC-200B,0.19588,0.76423,99.474,0.6735,1386.0
2024-02-18 07:00:00,CGC-200B,0.19605,0.76103,99.9,0.6732,1385.0
2024-02-18 08:00:00,CGC-200B,0.19621,0.76027,98.988,0.673,1384.0
