ts,train_id,unit,feed_mode,gas_mw,diene_ppm,ambient_temp_c,cw_supply_temp_c,throughput_tph,speed_rpm,shaft_power_kw,surge_margin_pct,recycle_valve_pct,wash_oil_rate_kgph,antifoulant_ppm,run_hours_since_wash,vib_de_um,vib_nde_um,vib_axial_um,brg_de_temp_c,brg_nde_temp_c,brg_thrust_temp_c,lube_oil_press_bar,lube_oil_temp_c,seal_gas_dp_bar,p_s1_suct_bara,p_s1_disch_bara,t_s1_suct_c,t_s1_disch_c,p_s2_suct_bara,p_s2_disch_bara,t_s2_suct_c,t_s2_disch_c,p_s3_suct_bara,p_s3_disch_bara,t_s3_suct_c,t_s3_disch_c,p_s4_suct_bara,p_s4_disch_bara,t_s4_suct_c,t_s4_disch_c,p_s5_suct_bara,p_s5_disch_bara,t_s5_suct_c,t_s5_disch_c
2024-03-16 14:00:00,CGC-200B,Ethylene Unit 200,mixed,26.254,102.8,16.89,23.38,239.21,10955.2,23952.2,18.61,7.5,140.9,6.15,1815.0,25.72,21.21,14.62,67.76,66.2,70.89,2.366,42.91,0.565,1.28,2.552,37.9,90.25,2.521,5.038,33.53,85.89,4.977,9.964,34.04,87.23,9.844,19.579,32.89,85.91,19.344,38.748,33.77,88.17
2024-03-16 15:00:00,CGC-200B,Ethylene Unit 200,mixed,26.18,103.7,18.88,22.25,241.37,11015.1,24181.5,16.72,4.7,152.0,6.12,1816.0,25.59,20.97,15.02,68.14,67.16,69.73,2.402,44.72,0.549,1.28,2.563,36.52,89.5,2.532,5.061,32.08,84.71,5.0,9.976,32.96,86.19,9.856,19.781,32.23,86.42,19.544,39.024,31.03,85.18
2024-03-16 16:00:00,CGC-200B,Ethylene Unit 200,mixed,26.092,104.0,15.37,23.62,238.06,10936.3,23929.7,16.3,5.4,168.6,5.61,1817.0,25.9,20.75,14.55,67.08,67.15,70.96,2.424,42.13,0.559,1.28,2.551,35.76,88.52,2.52,5.034,33.35,86.47,4.974,9.983,33.46,87.59,9.863,19.667,33.98,88.25,19.431,38.439,34.15,88.38
2024-03-16 17:00:00,CGC-200B,Ethylene Unit 200,mixed,26.06,105.1,17.46,23.71,240.46,10936.8,24070.8,19.34,5.6,134.9,5.47,1818.0,26.14,21.11,14.79,68.49,68.1,68.53,2.474,44.25,0.526,1.28,2.537,36.95,88.19,2.507,4.987,32.69,84.05,4.927,9.84,33.18,85.51,9.722,19.472,33.89,87.18,19.238,38.593,33.97,87.99
2024-03-16 18:00:00,CGC-200B,Ethylene Unit 200,mixed,25.967,108.3,16.75,24.29,243.46,10961.0,24674.3,17.58,5.2,167.8,6.45,1819.0,26.1,21.02,14.8,68.11,67.88,67.86,2.359,43.68,0.603,1.28,2.534,37.81,89.85,2.504,4.977,33.97,86.28,4.918,9.766,33.38,86.08,9.649,19.202,34.69,88.38,18.972,38.0,35.56,90.55
2024-03-16 19:00:00,CGC-200B,Ethylene Unit 200,mixed,25.964,108.1,15.72,24.39,241.08,10976.2,24313.5,18.48,7.4,160.9,6.07,1820.0,26.17,21.22,15.13,67.77,67.89,69.47,2.349,43.13,0.544,1.28,2.545,35.89,87.87,2.515,4.979,34.26,86.18,4.92,9.776,33.89,86.61,9.659,19.294,34.36,88.2,19.062,37.928,34.0,88.04
2024-03-16 20:00:00,CGC-200B,Ethylene Unit 200,mixed,25.964,110.0,18.74,23.08,240.58,11019.2,24215.3,17.53,5.6,170.5,6.22,1821.0,25.71,21.06,14.66,67.05,65.69,68.79,2.495,42.36,0.537,1.28,2.551,36.87,88.84,2.52,5.007,33.65,85.38,4.946,9.844,32.69,84.97,9.725,19.309,32.73,85.41,19.077,38.254,32.79,86.91
2024-03-16 21:00:00,CGC-200B,Ethylene Unit 200,mixed,26.086,110.0,16.77,23.02,236.58,10951.9,23659.2,16.23,6.1,167.9,6.62,1822.0,25.64,20.79,15.08,68.57,66.95,69.34,2.34,42.35,0.571,1.28,2.552,37.65,90.4,2.522,5.042,33.73,86.61,4.982,9.989,32.87,86.41,9.869,19.593,32.28,85.48,19.358,38.681,33.43,87.99
2024-03-16 22:00:00,CGC-200B,Ethylene Unit 200,mixed,26.143,110.0,15.1,23.19,240.81,10916.0,23925.4,17.95,6.5,158.2,4.93,1823.0,26.32,20.86,14.56,66.39,66.84,70.11,2.361,41.71,0.572,1.28,2.544,36.24,88.44,2.513,4.997,33.16,85.44,4.937,9.864,33.34,86.63,9.746,19.387,32.62,86.01,19.154,38.368,33.58,88.35
2024-03-16 23:00:00,CGC-200B,Ethylene Unit 200,mixed,26.047,111.3,17.7,22.97,241.59,10912.8,24407.7,18.3,6.1,158.4,6.68,1824.0,26.62,22.24,15.16,68.98,65.81,67.69,2.304,44.56,0.624,1.28,2.543,37.66,89.94,2.513,4.993,33.12,85.2,4.933,9.791,32.76,85.27,9.673,19.368,32.83,86.66,19.135,38.264,31.7,85.82
2024-03-17 00:00:00,CGC-200B,Ethylene Unit 200,mixed,26.089,112.0,20.94,24.57,237.57,10893.0,23760.4,17.41,5.6,156.8,5.6,1825.0,25.72,21.08,14.7,71.38,66.99,67.61,2.466,45.21,0.517,1.28,2.554,36.97,89.34,2.523,5.037,33.51,85.89,4.977,9.974,34.95,88.48,9.854,19.449,35.31,88.22,19.216,38.151,34.51,88.38
2024-03-17 01:00:00,CGC-200B,Ethylene Unit 200,mixed,25.963,114.1,17.43,24.07,238.54,10918.1,23856.1,17.03,6.5,135.9,5.86,1826.0,26.3,21.0,14.57,68.9,66.16,69.25,2.335,43.05,0.547,1.28,2.566,37.36,90.44,2.535,5.028,33.77,85.93,4.967,9.906,34.96,88.36,9.787,19.546,33.76,87.67,19.312,38.405,34.76,89.09
2024-03-17 02:00:00,CGC-200B,Ethylene Unit 200,mixed,25.93,116.2,17.79,24.21,243.31,10996.3,24563.8,18.41,4.5,168.7,5.1,1827.0,26.63,21.14,14.52,68.02,65.3,69.31,2.427,43.26,0.578,1.28,2.57,36.84,89.9,2.539,5.04,33.66,85.82,4.98,9.949,33.82,87.11,9.83,19.461,34.25,87.46,19.227,38.325,34.19,88.56
2024-03-17 03:00:00,CGC-200B,Ethylene Unit 200,mixed,25.916,115.8,16.27,24.76,242.81,10966.1,24460.8,16.62,4.5,148.2,5.74,1828.0,25.91,20.78,15.46,67.6,66.75,69.88,2.351,43.68,0.535,1.28,2.54,37.26,89.47,2.509,4.968,34.11,86.15,4.908,9.752,35.09,88.2,9.635,19.238,34.93,89.01,19.007,38.089,34.74,89.71
2024-03-17 04:00:00,CGC-200B,Ethylene Unit 200,mixed,25.973,113.0,14.63,24.18,238.81,10963.4,23953.5,17.8,7.2,155.2,6.09,1829.0,25.65,21.12,14.83,68.01,66.42,71.63,2.465,41.66,0.552,1.28,2.555,35.97,88.03,2.524,5.008,33.75,85.5,4.948,9.868,33.68,86.44,9.75,19.435,35.03,88.56,19.202,38.148,34.1,87.79
2024-03-17 05:00:00,CGC-200B,Ethylene Unit 200,mixed,25.931,112.9,17.77,23.93,238.51,10980.9,23967.1,16.66,4.1,164.4,6.03,1830.0,25.85,20.87,15.15,68.34,64.93,69.12,2.428,43.87,0.54,1.28,2.549,35.95,87.93,2.519,5.03,34.05,86.49,4.969,9.834,33.31,85.45,9.716,19.403,33.7,87.26,19.17,37.842,33.9,87.11
2024-03-17 06:00:00,CGC-200B,Ethylene Unit 200,mixed,25.901,111.4,16.04,23.96,241.34,10999.4,24173.5,17.08,6.5,164.0,5.97,1831.0,25.77,20.94,14.74,68.21,66.07,72.63,2.521,42.47,0.594,1.28,2.534,35.86,87.49,2.504,4.976,33.04,85.07,4.916,9.83,35.4,88.91,9.712,19.201,33.62,86.47,18.97,38.03,34.19,88.92
2024-03-17 07:00:00,CGC-200B,Ethylene Unit 200,mixed,25.823,114.7,16.94,24.37,238.73,10931.1,24265.0,18.22,7.0,148.4,6.45,1832.0,25.99,21.56,15.4,67.72,69.31,68.79,2.445,44.02,0.562,1.28,2.555,36.25,89.02,2.524,5.034,33.76,86.58,4.973,9.955,34.16,87.95,9.836,19.647,34.22,88.45,19.411,39.072,34.28,89.79
2024-03-17 08:00:00,CGC-200B,Ethylene Unit 200,mixed,25.76,116.7,16.18,23.21,242.59,10950.0,24543.2,18.13,7.3,163.6,6.35,1833.0,25.91,21.32,14.68,66.13,68.93,71.73,2.367,42.91,0.524,1.28,2.544,36.54,88.6,2.514,5.003,33.41,85.61,4.943,9.858,32.84,85.68,9.739,19.52,32.77,86.61,19.286,38.229,32.75,86.26
2024-03-17 09:00:00,CGC-200B,Ethylene Unit 200,mixed,25.677,118.4,18.36,23.67,243.62,10953.2,24778.1,17.6,5.3,180.5,6.01,1834.0,25.84,21.01,15.72,69.7,68.59,68.79,2.461,42.73,0.533,1.28,2.572,37.61,90.86,2.541,5.085,32.83,85.52,5.024,9.963,33.46,86.07,9.844,19.437,33.33,86.15,19.204,38.302,33.41,87.69
2024-03-17 10:00:00,CGC-200B,Ethylene Unit 200,mixed,25.486,118.6,17.35,24.53,239.23,10944.1,24664.2,18.08,5.7,164.1,5.55,1835.0,25.68,21.01,14.8,67.42,66.59,67.17,2.344,43.72,0.51,1.28,2.563,37.14,89.76,2.532,5.061,36.11,88.98,5.0,9.938,34.04,86.67,9.818,19.626,33.7,87.34,19.391,38.88,35.12,89.87
2024-03-17 11:00:00,CGC-200B,Ethylene Unit 200,mixed,25.499,118.3,17.34,23.16,243.05,10984.7,24792.1,17.89,7.0,170.0,5.75,1836.0,25.87,21.42,14.68,68.12,68.12,67.9,2.418,42.72,0.513,1.28,2.545,36.82,88.9,2.514,5.031,33.78,86.45,4.971,9.868,33.55,86.1,9.749,19.334,33.23,86.22,19.102,38.212,33.22,87.55
2024-03-17 12:00:00,CGC-200B,Ethylene Unit 200,mixed,25.537,120.0,16.53,24.84,243.82,10967.1,24990.4,18.34,4.4,174.2,5.53,1837.0,25.8,20.81,14.72,67.37,66.89,68.09,2.337,42.12,0.503,1.28,2.532,36.97,89.22,2.502,4.988,35.06,88.19,4.928,9.843,35.38,89.3,9.724,19.341,35.1,89.22,19.109,38.107,35.27,90.25
2024-03-17 13:00:00,CGC-200B,Ethylene Unit 200,mixed,25.708,114.7,17.45,24.08,242.99,11002.3,24816.0,16.66,5.2,149.7,6.38,1838.0,25.92,22.13,15.21,68.53,69.34,69.04,2.394,43.93,0.539,1.28,2.552,37.56,90.47,2.521,5.051,33.62,86.85,4.99,9.969,34.67,88.42,9.85,19.592,33.37,87.12,19.357,38.318,34.46,88.6
2024-03-17 14:00:00,CGC-200B,Ethylene Unit 200,mixed,25.751,116.8,16.08,24.18,240.15,10934.7,24211.1,17.02,5.5,172.2,5.36,1839.0,25.82,21.59,15.1,66.8,67.46,70.19,2.359,42.44,0.635,1.28,2.544,35.61,87.7,2.514,5.011,34.95,87.73,4.951,9.853,33.74,86.76,9.734,19.382,33.66,87.3,19.149,37.947,34.74,88.76
2024-03-17 15:00:00,CGC-200B,Ethylene Unit 200,mixed,25.755,113.5,16.57,23.23,243.86,10990.3,24706.6,17.48,6.8,168.1,5.81,1840.0,26.16,20.83,15.13,68.29,65.93,70.51,2.432,43.14,0.581,1.28,2.55,36.65,89.02,2.519,5.04,32.57,85.17,4.98,9.954,33.35,86.58,9.834,19.694,33.02,86.95,19.458,38.637,33.82,87.77
2024-03-17 16:00:00,CGC-200B,Ethylene Unit 200,mixed,25.92,112.0,18.79,24.77,243.78,10935.7,24697.3,17.87,5.1,170.8,5.35,1841.0,26.44,21.43,14.67,66.48,66.9,68.83,2.281,44.58,0.543,1.28,2.557,36.93,89.84,2.526,5.039,35.16,88.22,4.979,9.864,34.26,87.18,9.746,19.453,35.23,89.54,19.219,38.259,34.18,88.69
2024-03-17 17:00:00,CGC-200B,Ethylene Unit 200,mixed,25.954,110.8,14.9,24.3,239.91,10987.8,24192.3,17.43,5.0,162.1,5.77,1842.0,25.8,20.89,14.73,66.38,66.28,68.4,2.334,42.38,0.544,1.28,2.548,36.66,89.46,2.518,5.027,34.12,87.3,4.967,9.897,35.07,88.83,9.778,19.509,34.86,89.3,19.275,38.292,33.47,87.9
2024-03-17 18:00:00,CGC-200B,Ethylene Unit 200,mixed,25.982,106.7,16.86,24.48,243.89,10932.2,24546.8,16.57,7.0,155.1,6.42,1843.0,26.61,20.9,14.8,67.07,66.61,70.66,2.393,43.95,0.527,1.28,2.535,37.5,90.09,2.504,4.98,35.19,88.32,4.92,9.818,34.54,88.43,9.7,19.235,33.94,87.79,19.004,37.639,34.61,89.09
2024-03-17 19:00:00,CGC-200B,Ethylene Unit 200,mixed,26.124,106.3,16.57,24.07,241.4,10970.1,24249.0,16.76,6.9,143.0,6.52,1844.0,26.09,20.87,14.96,65.45,67.33,69.88,2.455,41.79,0.549,1.28,2.558,37.94,90.56,2.528,5.009,33.76,85.56,4.949,9.883,34.38,87.48,9.764,19.428,33.51,86.75,19.195,38.375,33.85,88.16
2024-03-17 20:00:00,CGC-200B,Ethylene Unit 200,mixed,26.194,104.5,16.86,23.93,240.41,10973.3,24091.6,18.36,4.7,152.1,5.9,1845.0,25.84,21.49,14.8,70.14,66.12,68.01,2.377,44.27,0.553,1.28,2.558,36.59,89.65,2.528,5.051,32.98,85.98,4.99,9.981,33.76,87.55,9.861,19.773,34.18,88.86,19.536,39.176,33.12,88.25
2024-03-17 21:00:00,CGC-200B,Ethylene Unit 200,mixed,26.179,107.4,16.4,25.57,239.1,10973.3,24051.9,17.93,6.4,171.2,5.61,1846.0,25.88,20.84,14.83,68.0,66.3,69.95,2.489,43.5,0.601,1.28,2.56,34.58,87.15,2.529,5.047,35.65,88.8,4.986,10.002,35.62,89.8,9.882,19.686,36.28,90.58,19.449,38.716,35.57,90.29
2024-03-17 22:00:00,CGC-200B,Ethylene Unit 200,mixed,26.106,111.9,19.13,23.82,239.95,10959.3,24057.0,18.0,5.0,153.3,6.15,1847.0,26.5,21.04,15.01,70.04,67.47,66.58,2.442,44.54,0.567,1.28,2.541,36.7,89.5,2.511,5.019,34.75,88.36,4.959,9.821,34.02,87.3,9.704,19.284,33.48,87.57,19.053,38.525,33.08,89.19
2024-03-17 23:00:00,CGC-200B,Ethylene Unit 200,mixed,26.212,114.9,17.95,24.91,239.99,10955.8,23799.7,18.05,3.8,169.2,5.97,1848.0,26.44,20.97,14.88,68.86,66.37,69.1,2.491,42.48,0.527,1.28,2.558,37.71,90.65,2.527,5.017,34.62,87.07,4.957,9.898,34.23,87.67,9.779,19.425,34.5,88.14,19.192,38.04,35.26,89.46
2024-03-18 00:00:00,CGC-200B,Ethylene Unit 200,mixed,26.162,119.2,17.6,23.24,241.81,10927.6,24150.5,17.62,4.8,160.0,5.44,1849.0,26.93,21.87,14.56,69.14,66.5,68.93,2.373,43.9,0.561,1.28,2.547,36.76,88.86,2.517,4.995,33.12,84.96,4.935,9.836,33.31,86.11,9.717,19.375,32.78,86.11,19.143,38.538,32.72,87.46
2024-03-18 01:00:00,CGC-200B,Ethylene Unit 200,mixed,26.062,120.5,17.12,23.48,242.56,10959.2,24108.5,18.21,6.3,163.5,6.26,1850.0,26.45,20.89,14.91,69.16,66.9,70.61,2.414,43.18,0.55,1.28,2.551,35.95,88.53,2.52,5.005,32.82,85.16,4.945,9.836,33.48,86.63,9.718,19.412,33.96,88.15,19.179,38.016,33.16,87.16
2024-03-18 02:00:00,CGC-200B,Ethylene Unit 200,mixed,26.029,120.5,17.47,23.83,241.67,10980.4,24565.6,16.97,4.8,145.8,6.27,1851.0,25.82,21.33,14.87,66.98,67.34,68.15,2.303,42.56,0.505,1.28,2.54,37.03,89.28,2.509,5.008,33.89,86.68,4.948,9.877,33.96,87.33,9.758,19.435,34.69,88.6,19.202,38.346,34.24,88.91
2024-03-18 03:00:00,CGC-200B,Ethylene Unit 200,mixed,26.063,115.9,17.39,23.85,237.67,10904.6,23898.0,17.96,6.6,156.4,6.82,1852.0,26.09,21.53,15.18,67.57,67.88,72.63,2.34,43.48,0.577,1.28,2.549,37.07,89.14,2.518,5.032,33.92,86.3,4.972,9.932,34.03,86.98,9.813,19.617,34.96,88.74,19.381,38.541,33.91,87.65
2024-03-18 04:00:00,CGC-200B,Ethylene Unit 200,mixed,26.047,116.3,20.78,24.21,244.63,10955.4,24548.5,16.97,5.9,130.2,4.77,1853.0,27.2,21.09,14.79,68.5,67.59,70.48,2.473,43.94,0.546,1.28,2.565,37.09,89.55,2.534,5.047,33.85,85.8,4.986,9.872,34.03,86.1,9.753,19.457,34.51,87.89,19.224,38.469,34.35,88.56
2024-03-18 05:00:00,CGC-200B,Ethylene Unit 200,mixed,25.965,115.5,16.09,24.16,244.08,10999.8,24453.3,17.35,6.7,153.1,6.49,1854.0,26.44,20.89,14.73,66.07,67.42,67.59,2.404,42.64,0.59,1.28,2.563,36.43,89.76,2.532,5.004,34.32,86.78,4.944,9.811,34.12,87.46,9.694,19.214,33.22,86.9,18.983,37.862,34.54,89.6
2024-03-18 06:00:00,CGC-200B,Ethylene Unit 200,mixed,25.871,112.6,17.23,22.46,245.99,11009.8,24501.8,18.94,5.5,184.3,6.08,1855.0,26.47,20.94,14.77,67.63,65.93,67.88,2.506,42.79,0.578,1.28,2.543,36.8,89.08,2.512,4.989,31.98,83.98,4.929,9.792,32.35,85.02,9.675,19.269,31.22,84.49,19.038,37.742,32.0,85.63
2024-03-18 07:00:00,CGC-200B,Ethylene Unit 200,mixed,25.779,113.5,17.07,24.43,240.34,10952.9,24304.4,18.35,7.4,175.6,6.19,1856.0,26.4,21.35,14.57,68.45,67.87,70.43,2.386,43.02,0.504,1.28,2.539,36.98,89.3,2.508,5.004,34.41,87.34,4.944,9.888,34.26,87.98,9.77,19.383,34.22,87.84,19.15,38.122,33.18,87.5
2024-03-18 08:00:00,CGC-200B,Ethylene Unit 200,mixed,25.852,108.5,17.65,23.87,241.33,10949.9,24488.7,16.32,6.4,156.2,5.83,1857.0,26.15,20.91,14.78,67.46,64.57,68.37,2.369,42.09,0.569,1.28,2.563,37.6,90.8,2.533,5.075,33.22,86.3,5.014,10.07,33.19,87.05,9.95,19.844,33.14,87.0,19.606,38.836,33.96,87.98
2024-03-18 09:00:00,CGC-200B,Ethylene Unit 200,mixed,25.958,112.6,17.81,24.78,243.04,10929.2,24588.3,19.11,7.8,166.1,6.28,1858.0,25.98,21.75,14.91,66.43,65.82,69.69,2.406,42.92,0.523,1.28,2.558,37.82,90.22,2.527,5.034,34.63,86.82,4.974,9.901,34.56,87.24,9.782,19.556,34.82,88.5,19.321,38.757,34.61,89.14
2024-03-18 10:00:00,CGC-200B,Ethylene Unit 200,mixed,25.918,107.3,15.03,24.29,246.16,10968.8,24715.2,17.12,5.2,141.0,6.37,1859.0,26.01,21.35,14.8,66.88,66.24,68.17,2.4,41.78,0.561,1.28,2.559,35.78,88.44,2.528,5.014,34.28,86.58,4.954,9.904,34.16,87.69,9.785,19.43,34.44,88.05,19.196,38.367,34.25,88.98
2024-03-18 11:00:00,CGC-200B,Ethylene Unit 200,mixed,25.961,106.3,15.33,23.39,239.63,10973.4,24009.4,16.31,5.9,157.8,6.39,1860.0,26.45,21.17,14.64,67.73,65.82,70.43,2.403,43.33,0.519,1.28,2.552,36.08,88.35,2.522,4.976,35.01,86.8,4.916,9.749,32.47,84.82,9.632,19.259,32.74,86.4,19.028,38.001,33.36,87.64
2024-03-18 12:00:00,CGC-200B,Ethylene Unit 200,mixed,25.939,107.3,16.73,23.78,242.65,10958.0,24408.6,17.56,6.8,136.1,6.61,1861.0,26.24,21.19,14.94,68.64,65.55,70.14,2.439,43.29,0.502,1.28,2.542,36.97,89.16,2.511,4.969,34.1,86.07,4.909,9.82,33.56,86.92,9.702,19.308,33.69,87.24,19.076,37.863,34.26,88.28
2024-03-18 13:00:00,CGC-200B,Ethylene Unit 200,mixed,25.807,106.3,20.92,23.7,241.69,10963.6,24454.2,18.33,8.5,153.2,5.23,1862.0,26.31,21.24,14.87,67.56,66.98,70.69,2.43,43.94,0.547,1.28,2.55,37.38,89.66,2.519,5.045,33.83,86.51,4.985,9.931,34.58,87.53,9.812,19.648,33.44,87.22,19.412,38.5,33.03,86.53
2024-03-18 14:00:00,CGC-200B,Ethylene Unit 200,mixed,25.749,110.1,22.11,23.59,245.63,11022.4,25226.2,18.03,7.1,161.7,5.91,1863.0,26.03,20.88,14.64,70.68,67.51,68.22,2.336,45.18,0.574,1.28,2.581,37.6,91.13,2.55,5.071,34.67,87.13,5.01,9.978,33.15,86.05,9.859,19.688,32.59,86.21,19.452,39.054,33.64,88.51
2024-03-18 15:00:00,CGC-200B,Ethylene Unit 200,mixed,25.647,111.0,19.47,24.16,240.5,10998.0,24568.3,17.23,3.7,152.9,5.96,1864.0,25.97,20.85,15.1,69.81,68.6,68.59,2.399,44.95,0.559,1.28,2.563,36.75,89.76,2.533,5.046,34.19,86.92,4.986,10.039,33.86,87.99,9.919,19.705,35.19,89.02,19.469,38.782,33.02,87.3
2024-03-18 16:00:00,CGC-200B,Ethylene Unit 200,mixed,25.736,110.7,19.25,22.04,244.83,10982.4,24908.8,17.52,6.1,164.5,5.89,1865.0,26.52,20.96,14.85,68.07,67.44,69.18,2.312,44.27,0.551,1.28,2.539,36.88,89.31,2.508,5.014,32.18,85.02,4.954,9.881,32.36,85.65,9.763,19.47,32.3,86.16,19.236,38.494,32.26,87.01
2024-03-18 17:00:00,CGC-200B,Ethylene Unit 200,mixed,25.847,111.8,19.86,24.95,244.66,11011.7,24800.3,19.0,7.4,182.2,5.84,1866.0,26.19,21.5,14.99,67.59,67.41,69.59,2.461,44.47,0.604,1.28,2.554,38.12,90.85,2.523,4.984,35.04,87.01,4.924,9.77,33.99,86.7,9.653,19.231,34.37,88.09,19.0,38.028,34.5,89.24
2024-03-18 18:00:00,CGC-200B,Ethylene Unit 200,mixed,25.898,113.1,17.63,23.41,243.95,11035.3,24751.8,18.08,3.8,169.8,6.39,1867.0,26.33,20.94,14.93,68.75,67.23,70.65,2.431,43.79,0.542,1.28,2.534,37.1,88.96,2.504,4.986,32.79,84.95,4.926,9.876,33.16,86.51,9.758,19.404,32.62,85.8,19.171,38.072,32.55,86.2
2024-03-18 19:00:00,CGC-200B,Ethylene Unit 200,mixed,26.207,113.6,18.76,24.07,241.96,10987.4,24268.2,17.63,5.1,184.9,6.17,1868.0,26.2,21.21,14.69,69.06,66.62,69.83,2.395,43.7,0.499,1.28,2.552,36.46,89.06,2.521,5.019,33.95,86.55,4.958,9.869,33.68,86.81,9.75,19.436,33.49,87.31,19.203,38.469,33.78,88.69
2024-03-18 20:00:00,CGC-200B,Ethylene Unit 200,mixed,26.216,111.2,17.79,23.93,244.19,10983.0,24322.3,16.14,4.9,167.5,6.77,1869.0,26.3,21.03,15.53,66.11,68.72,68.82,2.363,42.97,0.538,1.28,2.56,37.21,90.3,2.529,5.045,33.93,86.83,4.985,9.945,34.32,87.88,9.826,19.591,33.66,87.65,19.356,38.403,33.53,87.69
2024-03-18 21:00:00,CGC-200B,Ethylene Unit 200,mixed,26.124,109.2,18.43,24.49,247.86,11019.3,24934.5,17.97,3.9,165.3,6.03,1870.0,26.06,21.47,14.61,66.74,65.73,67.55,2.388,42.3,0.503,1.28,2.559,37.61,91.03,2.528,5.057,34.53,88.06,4.997,9.956,34.89,88.74,9.837,19.615,34.89,89.41,19.38,38.362,35.37,89.96
2024-03-18 22:00:00,CGC-200B,Ethylene Unit 200,mixed,26.13,111.5,15.84,24.35,244.12,10966.4,24441.0,17.01,5.8,169.6,6.6,1871.0,26.36,20.9,14.7,68.61,67.67,68.15,2.362,43.44,0.544,1.28,2.54,36.59,89.14,2.509,5.003,35.02,88.28,4.943,9.874,34.26,88.12,9.756,19.43,34.17,88.37,19.197,38.26,34.69,89.65
2024-03-18 23:00:00,CGC-200B,Ethylene Unit 200,mixed,25.932,110.4,18.68,22.87,244.45,10995.5,24389.9,18.75,5.4,145.3,6.19,1872.0,26.22,21.22,15.18,69.91,66.42,70.19,2.391,44.57,0.533,1.28,2.556,36.12,88.95,2.525,5.006,32.48,84.67,4.946,9.816,33.5,86.52,9.698,19.382,32.01,85.96,19.149,38.152,32.61,87.01
2024-03-19 00:00:00,CGC-200B,Ethylene Unit 200,mixed,25.909,109.8,16.33,23.27,243.05,10960.5,24690.9,17.83,6.1,172.9,6.61,1873.0,26.53,21.2,14.93,65.92,66.37,69.06,2.413,44.63,0.511,1.28,2.564,36.45,89.27,2.533,5.105,33.19,86.54,5.044,9.99,32.73,85.13,9.871,19.728,33.43,87.3,19.491,39.056,33.36,88.05
2024-03-19 01:00:00,CGC-200B,Ethylene Unit 200,mixed,25.925,110.4,16.85,24.53,243.02,10944.6,24583.1,17.02,6.0,156.2,5.79,1874.0,26.06,21.34,14.76,65.65,68.46,69.58,2.415,42.47,0.556,1.28,2.557,36.06,88.75,2.526,5.03,34.62,87.4,4.97,9.895,34.69,88.03,9.776,19.466,34.56,88.48,19.232,38.747,33.58,88.95
2024-03-19 02:00:00,CGC-200B,Ethylene Unit 200,mixed,25.846,111.2,16.98,25.56,242.96,10966.9,24820.8,17.67,6.4,142.3,6.42,1875.0,26.15,21.25,14.67,69.15,67.17,72.45,2.325,42.23,0.554,1.28,2.561,37.73,90.7,2.53,5.046,35.53,88.43,4.986,9.905,35.24,88.35,9.786,19.47,34.96,88.74,19.236,38.341,35.47,90.1
2024-03-19 03:00:00,CGC-200B,Ethylene Unit 200,mixed,25.932,113.9,16.05,23.27,245.13,10947.2,24708.2,18.64,6.3,170.9,6.52,1876.0,26.0,21.32,15.05,68.74,66.76,68.66,2.398,44.75,0.531,1.28,2.558,37.0,89.77,2.527,5.033,33.3,85.75,4.973,9.952,33.21,86.61,9.833,19.523,32.47,85.67,19.289,38.748,33.93,88.99
2024-03-19 04:00:00,CGC-200B,Ethylene Unit 200,mixed,25.826,115.4,18.5,24.42,243.07,10980.1,24715.1,18.54,5.0,161.8,7.17,1877.0,26.25,20.94,15.02,67.29,67.37,69.32,2.36,44.71,0.514,1.28,2.546,36.29,88.65,2.515,4.977,34.71,86.97,4.917,9.789,34.52,87.81,9.671,19.377,34.28,88.68,19.145,38.252,34.85,89.72
2024-03-19 05:00:00,CGC-200B,Ethylene Unit 200,mixed,25.933,111.9,17.02,24.19,243.4,10948.3,24442.5,16.4,6.0,139.9,5.35,1878.0,26.47,21.03,14.75,69.85,66.57,68.66,2.386,42.74,0.543,1.28,2.549,35.85,88.27,2.519,5.007,33.97,86.48,4.947,9.854,34.15,87.45,9.735,19.472,34.24,88.5,19.239,38.353,33.66,88.14
2024-03-19 06:00:00,CGC-200B,Ethylene Unit 200,mixed,26.035,110.5,18.03,22.12,245.2,10952.1,24419.2,17.68,6.4,169.1,6.1,1879.0,26.69,21.09,14.8,68.63,68.25,67.8,2.447,45.32,0.511,1.28,2.555,37.21,89.74,2.524,5.021,31.84,83.74,4.961,9.924,32.04,85.02,9.805,19.49,31.83,84.83,19.256,37.999,32.1,85.12
2024-03-19 07:00:00,CGC-200B,Ethylene Unit 200,mixed,25.912,111.4,16.88,24.16,239.92,10985.4,24366.9,17.53,4.2,152.8,5.57,1880.0,25.82,21.12,14.84,67.03,67.73,66.73,2.51,41.93,0.477,1.28,2.55,36.92,89.24,2.52,5.069,33.77,86.91,5.008,9.953,33.57,86.26,9.834,19.553,35.26,88.87,19.318,38.67,33.69,88.21
2024-03-19 08:00:00,CGC-200B,Ethylene Unit 200,mixed,26.096,107.7,17.4,24.41,245.62,10985.0,24789.2,17.62,6.9,183.2,6.55,1881.0,26.42,21.0,14.81,67.98,67.67,68.5,2.42,43.2,0.524,1.28,2.544,36.92,89.36,2.513,4.993,33.53,85.91,4.933,9.835,34.41,87.84,9.717,19.444,35.87,90.46,19.21,38.358,34.85,89.69
